employee_id,name,age,gender,marital_status,department,job_role,education,years_at_company,total_working_years,years_in_current_role,years_since_last_promotion,num_companies_worked,monthly_income,stock_option_level,training_times_last_year,distance_from_home,job_satisfaction,work_life_balance,environment_satisfaction,job_involvement,performance_rating,over_time,attrited,attrition_risk,risk_level
EMP10640,Donna Richardson,30,Female,Married,Sales,Sales Executive,4,12.0,12.0,11.0,3.0,3,8912.37,1,5,18,2,3,3,3,3,False,False,0.073,Low
EMP10641,Frank Howard,36,Male,Married,Human Resources,Human Resources,3,5.0,23.0,2.0,2.0,6,10594.17,0,3,11,4,3,2,1,3,False,False,0.1459,Low
EMP10642,Justin White,30,Male,Single,IT,IT Support,4,0.0,7.0,0.0,0.0,4,13511.8,0,2,4,4,3,4,4,3,False,False,0.1204,Low
EMP10643,Deborah Phillips,25,Female,Married,Research & Development,Laboratory Technician,2,0.0,0.0,0.0,0.0,4,9904.75,1,2,1,4,3,2,4,3,False,False,0.1327,Low
EMP10644,Brian Ramirez,43,Female,Married,Operations,Operations Manager,2,0.0,0.0,0.0,0.0,1,5289.71,1,2,10,3,3,2,3,3,False,True,0.1906,Low
EMP10645,Patrick Roberts,18,Female,Married,Sales,Sales Executive,2,0.0,1.0,0.0,0.0,4,8313.05,2,3,2,4,3,3,1,3,False,False,0.2738,Low
EMP10646,Carolyn Anderson,30,Female,Single,Sales,Manager,3,6.0,15.0,2.0,0.0,2,11462.14,0,3,2,2,3,3,3,3,False,False,0.0987,Low
EMP10647,Jack Ward,24,Female,Single,IT,Software Engineer,4,0.0,2.0,0.0,0.0,9,11286.43,1,4,14,4,3,1,3,3,True,True,0.7786,High
EMP10648,Kathleen Collins,38,Female,Divorced,Marketing,Marketing Analyst,3,1.0,1.0,0.0,0.0,2,8185.5,1,3,1,4,3,3,3,3,False,False,0.0465,Low
EMP10649,Donald Wilson,18,Male,Single,Operations,Manufacturing Director,2,0.0,19.0,0.0,0.0,2,11361.49,1,2,29,3,4,3,3,3,False,False,0.3055,Low
EMP10650,Ryan Ramirez,41,Male,Married,Finance,Finance Analyst,3,0.0,2.0,0.0,0.0,1,8848.62,0,3,3,2,2,3,3,3,False,False,0.2508,Low
EMP10651,Larry Hill,42,Male,Single,Operations,Operations Analyst,2,0.0,6.0,0.0,0.0,2,6161.74,1,3,2,4,3,1,2,3,False,False,0.281,Low
EMP10652,Maria Diaz,22,Male,Single,Marketing,Marketing Manager,3,3.0,4.0,3.0,0.0,1,11553.71,3,4,11,3,3,4,3,3,False,False,0.1185,Low
EMP10653,Frank Martin,38,Female,Single,Marketing,Marketing Manager,2,14.0,22.0,2.0,0.0,2,12936.86,0,3,3,3,4,2,3,3,True,False,0.1314,Low
EMP10654,Paul Cook,41,Female,Married,Human Resources,Manager,4,12.0,12.0,3.0,3.0,0,10939.51,0,0,24,4,2,1,2,3,False,False,0.0711,Low
EMP10655,Amy Martin,45,Male,Divorced,Research & Development,Research Scientist,4,6.0,6.0,0.0,0.0,3,12892.91,0,3,15,3,1,4,2,3,False,False,0.1059,Low
EMP10656,Betty Bailey,23,Female,Single,Operations,Manufacturing Director,3,1.0,19.0,1.0,1.0,3,11488.18,1,4,4,4,3,4,1,3,False,False,0.2414,Low
EMP10657,Brian Ortiz,22,Female,Single,Research & Development,Healthcare Representative,1,4.0,12.0,2.0,1.0,6,7961.32,1,3,12,4,3,4,3,3,True,False,0.4455,Medium
EMP10658,Timothy Nelson,50,Male,Married,Research & Development,Laboratory Technician,2,16.0,16.0,2.0,0.0,1,9868.79,0,3,10,4,3,1,3,3,False,False,0.0262,Low
EMP10659,Raymond Young,29,Male,Married,Research & Development,Manager,2,3.0,37.0,3.0,0.0,7,14834.12,0,3,13,1,2,2,2,3,True,True,0.7853,High
EMP10660,Helen Martin,32,Male,Divorced,Human Resources,Manager,3,2.0,2.0,0.0,0.0,4,6021.24,1,2,5,3,3,2,1,3,False,False,0.1767,Low
EMP10661,Kathleen Roberts,42,Male,Married,Research & Development,Healthcare Representative,2,2.0,2.0,2.0,2.0,7,7222.76,1,3,9,2,3,2,3,4,False,False,0.2226,Low
EMP10662,Stephen Collins,26,Male,Married,Sales,Sales Executive,4,8.0,8.0,5.0,5.0,0,8568.27,0,4,9,2,3,4,1,3,False,False,0.1473,Low
EMP10663,Raymond Lopez,34,Male,Married,IT,Manager,4,2.0,7.0,2.0,0.0,2,12581.24,0,3,3,3,2,2,4,3,False,False,0.0606,Low
EMP10664,Dorothy Hernandez,45,Male,Married,Research & Development,Research Scientist,2,0.0,20.0,0.0,0.0,4,11333.15,1,2,4,3,3,3,3,3,False,True,0.1028,Low
EMP10665,Donald Scott,24,Male,Married,Human Resources,Manager,3,1.0,1.0,1.0,0.0,2,7556.96,0,4,24,2,4,2,3,3,False,True,0.2703,Low
EMP10666,Pamela Sanchez,32,Female,Single,Sales,Sales Executive,3,1.0,5.0,1.0,1.0,4,8449.17,2,4,1,2,3,2,2,3,False,False,0.3194,Low
EMP10667,Diane Thomas,26,Male,Single,Sales,Manager,3,3.0,7.0,3.0,1.0,3,7923.14,1,2,14,1,3,4,3,3,False,True,0.3857,Medium
EMP10668,Maria Morris,30,Female,Divorced,Sales,Sales Representative,2,6.0,6.0,5.0,3.0,6,5978.1,1,5,17,3,3,2,3,3,False,True,0.1764,Low
EMP10669,Nicole Roberts,47,Male,Divorced,Finance,Finance Analyst,2,0.0,0.0,0.0,0.0,2,8529.83,0,4,8,2,3,4,3,3,False,False,0.1809,Low
EMP10670,Jeffrey Jones,49,Female,Single,Sales,Sales Representative,4,1.0,1.0,0.0,0.0,3,7577.87,2,1,2,1,3,3,2,4,False,True,0.2387,Low
EMP10671,Sharon Smith,39,Male,Divorced,IT,Software Engineer,2,1.0,1.0,0.0,0.0,2,8685.9,0,1,1,2,3,4,3,4,False,False,0.0974,Low
EMP10672,George Campbell,41,Male,Married,Sales,Manager,3,6.0,9.0,6.0,6.0,2,9663.96,0,5,1,3,3,3,2,4,False,False,0.0666,Low
EMP10673,Brenda Gonzalez,41,Male,Married,Sales,Manager,4,0.0,5.0,0.0,0.0,2,6027.85,1,2,4,3,2,3,2,3,False,False,0.1543,Low
EMP10674,Kathleen Robinson,30,Male,Single,Sales,Manager,3,1.0,1.0,1.0,0.0,1,6972.52,2,6,2,1,2,3,3,3,True,False,0.589,Medium
EMP10675,Joshua Reyes,39,Male,Married,Sales,Sales Executive,5,8.0,13.0,0.0,0.0,2,8968.2,0,2,6,3,2,1,3,3,False,False,0.1011,Low
EMP10676,Nicole Taylor,25,Female,Single,Marketing,Marketing Manager,3,7.0,16.0,5.0,0.0,4,10767.84,0,0,1,2,3,3,3,3,True,False,0.5963,Medium
EMP10677,Jessica Thomas,28,Male,Married,IT,Manager,3,2.0,2.0,1.0,1.0,3,11471.29,2,2,19,3,3,4,3,3,False,False,0.1481,Low
EMP10678,Deborah Moore,36,Male,Single,Human Resources,Manager,4,12.0,12.0,5.0,1.0,6,11805.16,2,3,20,3,3,4,2,3,True,True,0.3092,Low
EMP10679,Carol Brown,27,Male,Married,Sales,Manager,3,0.0,0.0,0.0,0.0,2,8823.14,0,5,2,3,3,4,3,4,False,True,0.1552,Low
EMP10680,Ronald Ramos,25,Female,Single,Sales,Manager,5,2.0,19.0,1.0,1.0,5,10844.94,1,3,2,4,3,2,3,3,True,True,0.4901,Medium
EMP10681,Brenda Ward,30,Female,Single,Research & Development,Laboratory Technician,3,12.0,32.0,9.0,4.0,1,14139.93,1,5,1,1,4,3,3,3,True,False,0.1886,Low
EMP10682,Matthew Mitchell,47,Female,Single,Operations,Operations Manager,5,1.0,1.0,1.0,1.0,1,10399.47,0,5,21,3,3,4,3,3,False,False,0.2216,Low
EMP10683,Dennis King,51,Female,Single,Sales,Sales Executive,2,8.0,15.0,6.0,1.0,3,10054.06,2,2,20,4,3,3,2,3,False,False,0.0692,Low
EMP10684,Ronald Hill,36,Female,Married,Finance,Senior Finance Analyst,1,1.0,1.0,1.0,0.0,2,7371.94,0,2,10,3,3,2,3,3,False,False,0.1588,Low
EMP10685,Stephanie Clark,42,Female,Single,Research & Development,Healthcare Representative,2,15.0,32.0,0.0,0.0,2,16339.31,0,0,2,4,4,1,2,3,False,False,0.0338,Low
EMP10686,Emma Morgan,31,Male,Divorced,Sales,Sales Executive,1,2.0,6.0,2.0,1.0,3,7170.95,2,3,21,1,3,2,2,4,False,False,0.2973,Low
EMP10687,Frank Kim,18,Male,Married,Research & Development,Manager,4,0.0,7.0,0.0,0.0,0,10685.06,0,3,14,3,3,3,2,3,False,False,0.2301,Low
EMP10688,Laura Johnson,28,Male,Married,Sales,Sales Executive,2,4.0,14.0,0.0,0.0,5,6942.29,1,1,1,4,4,4,3,3,True,True,0.1152,Low
EMP10689,Susan Nguyen,34,Female,Single,Marketing,Marketing Manager,3,2.0,2.0,2.0,0.0,2,8883.93,0,3,18,3,3,2,2,3,False,False,0.2856,Low
EMP10690,Raymond Adams,38,Male,Married,Sales,Sales Executive,3,0.0,5.0,0.0,0.0,1,6652.24,1,4,2,4,2,3,3,3,False,True,0.0601,Low
EMP10691,George Morales,36,Male,Single,Finance,Manager,3,0.0,0.0,0.0,0.0,3,9481.65,0,5,17,4,3,4,3,4,False,True,0.2912,Low
EMP10692,James Robinson,34,Female,Married,Sales,Manager,4,8.0,9.0,0.0,0.0,1,9496.12,2,4,17,4,4,3,3,4,False,False,0.0127,Low
EMP10693,Scott Walker,31,Male,Single,Operations,Operations Manager,2,7.0,16.0,2.0,0.0,1,9316.58,0,3,7,2,2,3,3,3,False,False,0.1188,Low
EMP10694,Steven Taylor,40,Male,Married,Sales,Sales Representative,1,11.0,19.0,1.0,1.0,2,10501.67,1,2,4,4,4,2,3,3,False,False,0.014,Low
EMP10695,Jacob Gonzalez,24,Male,Married,IT,Software Engineer,1,2.0,7.0,2.0,2.0,0,9912.6,0,3,10,3,2,2,3,4,True,False,0.5238,Medium
EMP10696,Patrick Cooper,44,Female,Divorced,Marketing,Marketing Manager,2,1.0,14.0,1.0,1.0,1,10317.22,0,2,11,4,3,1,3,3,False,False,0.1072,Low
EMP10697,Ronald Gomez,31,Female,Single,Operations,Operations Analyst,3,1.0,1.0,1.0,0.0,6,6839.68,0,3,22,3,3,2,3,3,False,True,0.4804,Medium
EMP10698,Catherine Howard,55,Male,Single,Research & Development,Manager,5,12.0,13.0,1.0,1.0,3,11329.49,1,1,17,4,3,3,3,3,True,False,0.1227,Low
EMP10699,Karen Campbell,34,Male,Married,Finance,Finance Analyst,3,0.0,0.0,0.0,0.0,2,10198.78,0,3,1,2,3,3,4,3,False,False,0.1479,Low
EMP10700,Michelle Taylor,32,Female,Divorced,Research & Development,Manager,3,2.0,2.0,1.0,0.0,1,8099.05,0,1,14,3,3,4,3,4,False,False,0.0606,Low
EMP10701,Nicole Davis,31,Female,Married,Sales,Sales Executive,4,4.0,10.0,4.0,2.0,1,11433.67,0,5,1,4,1,2,3,3,False,False,0.0687,Low
EMP10702,Kevin Brown,32,Female,Single,Research & Development,Laboratory Technician,4,3.0,3.0,3.0,3.0,2,8203.76,1,3,20,1,3,4,2,3,False,True,0.3909,Medium
EMP10703,Helen Thompson,42,Female,Married,Sales,Sales Executive,5,5.0,5.0,2.0,0.0,4,11824.53,1,4,1,4,3,4,3,3,True,True,0.072,Low
EMP10704,Deborah Miller,36,Male,Divorced,Operations,Manufacturing Director,4,6.0,17.0,6.0,0.0,1,9564.37,3,3,29,2,2,3,2,3,False,False,0.0561,Low
EMP10705,James Miller,45,Female,Single,Sales,Sales Representative,3,5.0,8.0,5.0,0.0,4,8655.41,1,6,29,1,3,4,3,3,True,True,0.5154,Medium
EMP10706,Christine Hernandez,41,Male,Single,Human Resources,Human Resources,2,2.0,5.0,2.0,1.0,1,4589.45,0,4,8,4,3,3,4,3,True,False,0.3266,Low
EMP10707,Tyler Anderson,37,Female,Divorced,Human Resources,Manager,3,0.0,6.0,0.0,0.0,1,8051.61,1,2,10,2,3,2,2,4,True,True,0.4876,Medium
EMP10708,Christine Davis,40,Male,Divorced,Research & Development,Research Scientist,2,17.0,18.0,1.0,0.0,4,10218.51,1,2,11,4,3,4,2,4,False,False,0.0176,Low
EMP10709,David Adams,47,Female,Married,Finance,Senior Finance Analyst,1,6.0,6.0,6.0,0.0,2,7170.68,0,3,12,4,3,2,4,4,False,False,0.0397,Low
EMP10710,Jason Martinez,42,Female,Divorced,Sales,Sales Executive,4,0.0,20.0,0.0,0.0,4,11212.65,2,4,6,2,3,4,3,3,False,False,0.105,Low
EMP10711,Rebecca Martinez,39,Female,Single,Human Resources,Human Resources,3,2.0,2.0,0.0,0.0,3,4157.89,0,1,4,1,3,3,1,3,False,False,0.573,Medium
EMP10712,Justin Collins,40,Male,Married,Sales,Sales Representative,3,7.0,7.0,1.0,0.0,1,8952.04,1,3,8,1,4,3,3,3,True,False,0.1939,Low
EMP10713,Matthew Bailey,26,Male,Married,Operations,Manufacturing Director,3,1.0,4.0,0.0,0.0,2,6748.03,3,2,2,4,3,3,3,3,True,False,0.2167,Low
EMP10714,Dorothy Allen,60,Male,Married,Marketing,Marketing Analyst,3,0.0,8.0,0.0,0.0,3,8576.29,1,4,21,2,3,1,3,3,False,False,0.2278,Low
EMP10715,Jerry Richardson,41,Male,Married,Operations,Operations Analyst,3,5.0,8.0,0.0,0.0,1,9351.17,0,3,9,4,2,1,3,3,False,False,0.0762,Low
EMP10716,Benjamin Rogers,42,Female,Divorced,Sales,Sales Executive,4,2.0,8.0,0.0,0.0,5,9490.98,1,3,28,4,3,3,3,3,False,False,0.0733,Low
EMP10717,David Moore,36,Female,Married,Sales,Sales Executive,4,7.0,7.0,6.0,5.0,2,10949.73,2,4,6,1,2,1,2,3,True,True,0.5142,Medium
EMP10718,Elizabeth Robinson,18,Female,Single,Sales,Sales Representative,2,0.0,6.0,0.0,0.0,4,9856.5,2,1,8,2,3,2,2,3,False,True,0.5423,Medium
EMP10719,James Miller,34,Male,Married,Sales,Sales Executive,3,6.0,24.0,0.0,0.0,2,12906.09,1,0,2,4,2,1,3,3,False,False,0.0366,Low
EMP10720,Gregory Bailey,37,Female,Married,Sales,Sales Representative,3,3.0,3.0,3.0,0.0,1,7302.32,0,6,2,4,3,3,4,3,False,False,0.031,Low
EMP10721,Angela Moore,29,Female,Single,Finance,Manager,3,5.0,5.0,2.0,0.0,1,10224.29,0,2,1,4,3,2,1,3,False,False,0.2257,Low
EMP10722,Katherine Harris,29,Female,Divorced,Sales,Sales Representative,4,1.0,2.0,1.0,0.0,4,8446.51,1,2,11,4,2,3,2,3,False,False,0.1896,Low
EMP10723,Shirley Hill,33,Male,Single,Research & Development,Research Scientist,4,4.0,4.0,4.0,0.0,3,11469.5,2,3,11,4,3,2,4,3,False,False,0.053,Low
EMP10724,Christine Carter,43,Male,Single,IT,Manager,4,2.0,2.0,0.0,0.0,7,8061.64,1,4,14,1,3,4,4,3,False,False,0.3123,Low
EMP10725,Pamela Richardson,48,Female,Married,Finance,Manager,4,1.0,11.0,1.0,0.0,1,9671.94,0,2,13,3,3,3,3,3,False,True,0.0893,Low
EMP10726,Michael Bailey,38,Male,Married,Research & Development,Laboratory Technician,4,2.0,12.0,0.0,0.0,1,11132.84,1,3,27,1,2,2,3,3,False,False,0.1713,Low
EMP10727,Stephanie Morris,31,Male,Single,Research & Development,Research Scientist,2,3.0,3.0,3.0,0.0,2,7670.39,0,0,3,2,3,3,1,3,False,False,0.291,Low
EMP10728,Thomas Sanchez,33,Female,Married,Research & Development,Research Scientist,4,15.0,40.0,1.0,1.0,0,16011.09,2,1,2,3,4,3,4,3,True,False,0.0132,Low
EMP10729,Gregory Ramirez,37,Female,Married,Sales,Sales Representative,3,0.0,3.0,0.0,0.0,1,9178.83,1,3,21,2,2,3,3,4,True,True,0.4595,Medium
EMP10730,Barbara Davis,38,Male,Single,Human Resources,Manager,4,7.0,17.0,2.0,0.0,0,12444.39,0,5,3,1,4,3,2,4,False,True,0.0794,Low
EMP10731,Dorothy King,40,Male,Single,Research & Development,Research Scientist,4,3.0,3.0,3.0,0.0,2,10618.14,0,5,14,3,2,2,3,3,False,True,0.3023,Low
EMP10732,Shirley Thomas,33,Female,Married,IT,Software Engineer,1,2.0,5.0,0.0,0.0,2,7512.19,0,3,27,2,3,4,3,3,False,False,0.1402,Low
EMP10733,Amy Reyes,41,Female,Married,Marketing,Marketing Analyst,4,1.0,10.0,1.0,0.0,4,11298.94,2,2,5,3,2,2,3,4,False,False,0.0965,Low
EMP10734,Benjamin Young,41,Female,Divorced,Human Resources,Human Resources,3,8.0,8.0,8.0,1.0,3,6899.54,0,4,6,3,2,1,1,3,False,False,0.2155,Low
EMP10735,Benjamin Evans,33,Female,Married,Research & Development,Laboratory Technician,5,3.0,7.0,2.0,2.0,3,9137.06,1,2,3,4,2,1,3,3,False,False,0.0862,Low
EMP10736,George Green,21,Female,Single,Sales,Sales Executive,3,3.0,15.0,0.0,0.0,3,11073.25,2,3,9,4,2,2,3,3,False,True,0.2248,Low
EMP10737,Patrick Turner,29,Female,Single,Marketing,Marketing Analyst,1,1.0,12.0,1.0,1.0,2,8925.3,1,2,2,3,4,4,4,3,False,True,0.1114,Low
EMP10738,William Cox,51,Female,Single,Research & Development,Healthcare Representative,3,6.0,24.0,2.0,2.0,0,13456.82,1,2,1,3,2,4,3,3,True,False,0.1182,Low
EMP10739,Sarah Taylor,21,Male,Married,Sales,Sales Executive,3,2.0,2.0,2.0,0.0,3,9977.88,1,1,21,1,3,4,2,3,True,False,0.6174,High
EMP10740,Barbara Ortiz,48,Male,Married,Sales,Manager,3,0.0,0.0,0.0,0.0,4,9815.96,0,2,3,3,3,4,3,3,False,False,0.0943,Low
EMP10741,Stephen Moore,21,Female,Married,Sales,Manager,2,2.0,40.0,1.0,0.0,0,15572.27,1,3,2,4,1,4,3,3,True,False,0.1344,Low
EMP10742,Sarah Williams,30,Male,Single,Marketing,Marketing Analyst,3,3.0,3.0,2.0,2.0,1,9269.76,1,0,14,2,3,4,3,4,False,True,0.169,Low
EMP10743,Edward Ramirez,33,Male,Single,Sales,Sales Executive,3,0.0,0.0,0.0,0.0,2,7641.79,1,2,8,3,1,4,3,3,True,False,0.7171,High
EMP10744,Dennis Hernandez,53,Female,Single,Research & Development,Research Scientist,4,0.0,2.0,0.0,0.0,4,10275.73,0,4,4,1,2,2,2,3,False,True,0.6637,High
EMP10745,Shirley Gomez,37,Female,Single,Research & Development,Healthcare Representative,3,11.0,11.0,2.0,2.0,2,10986.49,1,3,7,4,2,4,3,3,False,False,0.039,Low
EMP10746,Andrew Thomas,35,Female,Married,Human Resources,Human Resources,3,8.0,8.0,8.0,1.0,1,8639.68,0,4,2,3,3,2,4,3,True,True,0.1426,Low
EMP10747,Kathleen Roberts,28,Male,Divorced,IT,Software Engineer,3,2.0,2.0,0.0,0.0,3,9445.21,0,3,18,4,2,3,3,4,False,True,0.2254,Low
EMP10748,William Lewis,41,Female,Married,IT,Software Engineer,3,1.0,2.0,1.0,1.0,3,8488.76,0,4,3,4,3,3,3,3,True,False,0.2834,Low
EMP10749,Patricia Martin,32,Female,Married,Research & Development,Manager,4,1.0,5.0,1.0,1.0,3,11667.68,0,3,9,1,2,4,1,4,True,True,0.7713,High
EMP10750,Matthew Evans,34,Male,Single,Sales,Manager,3,0.0,0.0,0.0,0.0,1,6742.04,3,2,11,4,3,3,3,3,False,False,0.1404,Low
EMP10751,Dorothy Anderson,33,Female,Single,Research & Development,Manager,3,0.0,0.0,0.0,0.0,1,8776.51,1,2,2,4,2,2,3,3,False,False,0.2213,Low
EMP10752,Frank Parker,43,Male,Single,Human Resources,Human Resources,3,9.0,9.0,9.0,1.0,6,8328.31,3,4,1,2,3,4,3,3,True,False,0.212,Low
EMP10753,Nicole Walker,43,Male,Single,Human Resources,Manager,3,3.0,3.0,0.0,0.0,4,7380.46,0,3,8,3,3,2,3,3,False,False,0.2701,Low
EMP10754,Jason Cook,28,Female,Married,Finance,Senior Finance Analyst,2,0.0,0.0,0.0,0.0,3,7230.99,1,2,5,1,3,4,2,3,False,False,0.444,Medium
EMP10755,Matthew Green,31,Female,Single,Sales,Sales Representative,3,2.0,6.0,1.0,1.0,6,6086.41,1,3,29,4,3,4,3,3,False,False,0.1486,Low
EMP10756,Benjamin Ward,30,Female,Divorced,Human Resources,Human Resources,3,0.0,27.0,0.0,0.0,2,11834.64,1,4,8,3,3,3,3,3,False,False,0.078,Low
EMP10757,Emma Rodriguez,38,Male,Divorced,Sales,Sales Executive,3,2.0,2.0,0.0,0.0,3,8179.85,1,3,21,4,3,2,3,3,False,True,0.0975,Low
EMP10758,Edward Reyes,45,Female,Single,Marketing,Marketing Analyst,4,2.0,2.0,0.0,0.0,1,10094.07,0,2,6,4,3,2,3,4,False,False,0.1101,Low
EMP10759,Sharon Scott,38,Male,Married,Research & Development,Healthcare Representative,5,6.0,6.0,0.0,0.0,0,9329.04,0,3,9,3,3,4,2,3,False,False,0.029,Low
EMP10760,Mary Young,18,Female,Married,Finance,Manager,3,0.0,1.0,0.0,0.0,3,8468.31,0,3,7,3,3,4,2,3,False,False,0.2939,Low
EMP10761,Charles Lewis,43,Female,Single,Sales,Manager,1,5.0,10.0,5.0,1.0,2,6616.31,0,4,3,4,2,1,4,3,False,False,0.1427,Low
EMP10762,Tyler Kelly,24,Female,Divorced,Research & Development,Research Scientist,1,4.0,18.0,4.0,0.0,1,10807.83,2,5,3,4,3,3,3,3,False,False,0.0259,Low
EMP10763,Christine Rodriguez,30,Female,Single,Finance,Finance Analyst,1,2.0,2.0,2.0,0.0,2,7926.85,1,5,18,4,1,4,2,3,False,False,0.2695,Low
EMP10764,Carolyn Kelly,38,Male,Married,Sales,Sales Executive,5,2.0,10.0,1.0,1.0,1,9442.47,1,5,11,3,4,3,3,3,False,False,0.0435,Low
EMP10765,Janet Robinson,36,Female,Single,Marketing,Marketing Analyst,5,1.0,21.0,0.0,0.0,2,13839.89,0,2,11,3,2,1,3,3,False,False,0.3008,Low
EMP10766,Raymond Thompson,44,Female,Married,Human Resources,Manager,1,2.0,23.0,0.0,0.0,4,9109.83,0,2,9,2,4,3,3,4,False,False,0.0813,Low
EMP10767,Carol Moore,31,Female,Married,Human Resources,Human Resources,3,1.0,8.0,1.0,1.0,1,6318.38,0,1,4,2,2,2,2,3,True,False,0.633,High
EMP10768,Tyler Morgan,28,Female,Divorced,Research & Development,Manager,3,0.0,1.0,0.0,0.0,2,7516.74,0,3,7,4,3,4,4,3,True,True,0.3539,Medium
EMP10769,Karen Phillips,34,Male,Single,Research & Development,Laboratory Technician,2,6.0,10.0,0.0,0.0,2,11921.82,1,0,4,3,3,2,3,3,False,False,0.0909,Low
EMP10770,Julie Collins,45,Male,Single,Human Resources,Human Resources,3,6.0,13.0,6.0,1.0,2,7638.47,0,2,3,3,2,3,4,3,True,False,0.3256,Low
EMP10771,Susan Thompson,42,Female,Married,Research & Development,Laboratory Technician,4,13.0,14.0,2.0,0.0,1,11730.62,0,5,9,1,3,2,3,4,True,False,0.2206,Low
EMP10772,Timothy Cox,37,Male,Single,Finance,Finance Analyst,4,8.0,27.0,7.0,5.0,6,14490.48,1,2,2,3,4,2,1,3,False,False,0.1284,Low
EMP10773,Donald Reyes,48,Female,Married,Research & Development,Laboratory Technician,4,7.0,9.0,6.0,0.0,6,13108.0,0,2,5,3,2,3,4,3,False,True,0.0536,Low
EMP10774,Justin King,47,Male,Married,Sales,Sales Representative,1,1.0,6.0,1.0,1.0,0,7219.16,1,2,26,2,2,3,2,3,False,False,0.2104,Low
EMP10775,Nicole Richardson,44,Female,Divorced,Sales,Sales Representative,3,6.0,6.0,4.0,4.0,1,4106.12,2,3,29,4,3,4,3,3,True,False,0.1607,Low
EMP10776,Larry Adams,26,Male,Married,Sales,Sales Executive,5,3.0,3.0,3.0,1.0,2,8951.71,1,6,8,1,3,2,2,4,False,False,0.3704,Medium
EMP10777,Lisa White,44,Male,Divorced,Research & Development,Healthcare Representative,2,0.0,0.0,0.0,0.0,0,8709.46,2,1,17,1,2,3,1,3,False,False,0.304,Low
EMP10778,Joshua White,35,Male,Married,Finance,Manager,3,5.0,12.0,1.0,0.0,4,12405.79,1,2,2,2,3,4,3,3,False,False,0.0365,Low
EMP10779,Brandon Turner,33,Male,Divorced,Marketing,Marketing Manager,3,0.0,0.0,0.0,0.0,3,8364.83,0,1,19,2,4,1,2,4,False,False,0.4442,Medium
EMP10780,Maria Allen,30,Male,Single,Sales,Sales Executive,2,0.0,0.0,0.0,0.0,1,5722.17,0,5,6,3,4,3,2,3,True,False,0.6572,High
EMP10781,Dorothy Hill,35,Female,Married,Operations,Manufacturing Director,3,4.0,4.0,1.0,1.0,4,7911.86,1,0,10,4,3,4,3,3,False,False,0.0589,Low
EMP10782,Debra Gutierrez,31,Male,Divorced,Research & Development,Manager,2,1.0,26.0,1.0,1.0,1,13274.16,2,1,1,3,3,2,3,3,True,True,0.1373,Low
EMP10783,Kimberly Young,38,Female,Married,IT,Manager,4,6.0,6.0,2.0,0.0,0,9739.76,0,3,5,2,3,3,3,3,False,False,0.0344,Low
EMP10784,Aaron Diaz,35,Female,Divorced,Finance,Manager,2,0.0,2.0,0.0,0.0,5,9412.24,0,3,4,3,3,3,2,3,True,True,0.593,Medium
EMP10785,Jerry Cooper,38,Female,Single,Finance,Finance Analyst,3,1.0,22.0,0.0,0.0,1,12433.54,0,3,4,2,2,1,3,3,False,False,0.332,Low
EMP10786,Sharon Cook,41,Female,Divorced,Sales,Sales Representative,5,8.0,8.0,5.0,5.0,4,8893.81,1,4,2,1,3,4,2,3,False,False,0.1265,Low
EMP10787,Joseph Anderson,34,Female,Married,Sales,Sales Executive,5,4.0,4.0,1.0,0.0,3,10198.62,2,3,11,2,2,2,3,3,False,True,0.1221,Low
EMP10788,Barbara Flores,30,Female,Single,Sales,Sales Executive,3,4.0,12.0,1.0,1.0,2,11366.98,0,2,8,3,2,4,3,3,False,False,0.1724,Low
EMP10789,Tyler Lewis,18,Female,Single,Finance,Finance Analyst,2,0.0,5.0,0.0,0.0,4,7821.76,0,2,8,1,1,4,2,3,False,True,0.7964,High
EMP10790,Mark Garcia,43,Female,Single,Research & Development,Research Scientist,2,0.0,13.0,0.0,0.0,1,10933.15,1,0,3,4,2,4,3,3,False,False,0.0939,Low
EMP10791,Jason Allen,37,Female,Divorced,Marketing,Marketing Manager,4,2.0,2.0,2.0,0.0,2,9668.96,1,4,2,4,2,3,3,4,False,False,0.0376,Low
EMP10792,Patricia Cox,35,Female,Married,Research & Development,Healthcare Representative,5,1.0,1.0,1.0,0.0,2,9300.25,0,4,6,3,2,2,2,3,False,False,0.2916,Low
EMP10793,Alexander Gutierrez,47,Female,Divorced,Marketing,Marketing Analyst,1,6.0,6.0,1.0,1.0,2,8779.28,1,4,3,4,1,3,3,3,False,False,0.064,Low
EMP10794,Patricia Adams,25,Male,Married,Sales,Manager,4,3.0,3.0,1.0,1.0,3,5179.56,1,0,1,4,3,3,1,4,False,False,0.1513,Low
EMP10795,Brenda Murphy,37,Female,Divorced,Sales,Sales Representative,2,1.0,9.0,1.0,1.0,1,7881.54,0,2,14,4,3,4,3,4,False,False,0.0635,Low
EMP10796,Kathleen Hernandez,28,Female,Married,Research & Development,Research Scientist,3,5.0,15.0,2.0,2.0,2,14331.64,1,4,3,3,3,3,2,4,False,False,0.0766,Low
EMP10797,Kevin Green,42,Female,Single,Research & Development,Healthcare Representative,3,3.0,23.0,3.0,1.0,1,13950.1,1,1,29,4,2,1,3,3,True,False,0.4421,Medium
EMP10798,Rachel Hall,18,Male,Single,Research & Development,Research Scientist,3,0.0,14.0,0.0,0.0,6,10363.92,0,4,9,2,3,1,3,3,False,True,0.645,High
